"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.9883,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0089,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9994,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.011,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.0439,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.0528,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0243,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0068,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.0163,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.0409,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.9971,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.925,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.8249,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.7103,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.6137,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5602,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6266,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7146,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7375,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7054,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.6107,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.4822,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.3335,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3193,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.4047,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.5587,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.6666,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5955,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.1268,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.11529,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.03185,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.66765,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.8216,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.03514,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.26147,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.50996,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.2975,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9618,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7447,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7216,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8477,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9433,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.9092,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.82,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6932,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.389,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1157,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0522,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.90118,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.74802,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.64382,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.56886,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.61259,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.6318,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.62365,
